Title_1,Title_2,Part_1,Part_2,Part_3,Model_1,Desc_1,Model_2,Price
LCD Bezel Cover for Lenovo ThinkPad X1 Carbon 6th Gen 01YR450 w/ IR Camera Hole,Replacement Laptop LCD LED Screen Display Monitor,,01YR450,,"Models
ThinkPad X1 Carbon Gen 6 (20KG, 20KH)",,,49.99
IPS FHD Touchscreen for Lenovo ThinkPad T580 P52s 01YR205 01LW115 NV156FHM-T00,Replacement Laptop LCD LED Screen Display Monitor,,"01YR205, 01LW115, NV156FHM-T00",,"ThinkPad P52s (20LB, 20LC)
ThinkPad T580 (20L9, 20LA)",,,179.99
New LCD Cable for Lenovo ThinkPad T480 01YR501 01YR502 01YR503,Replacement Laptop LCD LED Screen Display Monitor,,"01YR501, 01YR502, 01YR503",,"Lenovo ThinkPad T480 (20L5, 20L6)",,,39.99
LCD Front Bezel Sheet for Lenovo ThinkPad T480 01YR487 01YR488,Replacement Laptop LCD LED Screen Display Monitor,,"01YR487, 01YR488",,Lenovo ThinkPad T480,,,29.95
LCD Rear Back Cover for Lenovo ThinkPad T480s 01YT300 01YT305 01YT310,Replacement Laptop LCD LED Screen Display Monitor,,"01YT300, 01YT305, 01YT310",,"Lenovo ThinkPad T480s (20L7, 20L8)",,,59.95
LCD Front Bezel for Lenovo ThinkPad T480s 01YN984 w/ IR Camera Hole,Replacement Laptop LCD LED Screen Display Monitor,,01YN984,,"Lenovo ThinkPad T480s (20L7, 20L8)",,,39.95
LCD Front Bezel for Lenovo ThinkPad T480s 01YN982,Replacement Laptop LCD LED Screen Display Monitor,,01YN982,,"Lenovo ThinkPad T480s (20L7, 20L8)",,,39.99
LCD Cable for Lenovo ThinkPad T480s 01YN994 01YN995 Touch,Replacement Laptop LCD LED Screen Display Monitor,01YN994 01YN995,,,"Lenovo ThinkPad T480s (20L7, 20L8)",,,39.95
FHD LCD Cable for Lenovo ThinkPad T480s 01YN993 Non-touch,Replacement Laptop LCD LED Screen Display Monitor,,,,"Lenovo ThinkPad T480s (20L7, 20L8)",,,29.95
New WQHD Screen for Lenovo ThinkPad T480 T480s X1 Carbon 00NY664 SD10M67949 LP140QH2-SPB1,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,199.95
WQHD LCD Cable for Lenovo ThinkPad T480s 01YN996 01YN997,Replacement Laptop LCD LED Screen Display Monitor,,,,"Lenovo ThinkPad T480s (20L7, 20L8)",,,39.95
FHD IPS screen for Lenovo ThinkPad T480s T480 00NY673 01LW010 01YN103,Replacement Laptop LCD LED Screen Display Monitor,,"00NY673, 01YN103, 01LW010",,"ThinkPad T480s (20L7, 20L8)
ThinkPad T480 (20L5, 20L6)",,,179.95
New LCD Video Cable for Lenovo ThinkPad T570 T580 P51s P52s 01ER028 01ER029 01ER030,Replacement Laptop LCD LED Screen Display Monitor,,"01ER028, 01ER029, 01ER030",,"ThinkPad T570
ThinkPad T580
ThinkPad P51s
ThinkPad P52s",,,39.95
4K UHD LCD Screen for Lenovo ThinkPad T570 T580 P51s P52s 00UR894 NV156QUM-N44,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,199.95
Touch Screen for Lenovo ThinkPad T570 P51S 00UR888 00UR889,Replacement Laptop LCD LED Screen Display Monitor,,"00UR888, 00UR889",,"Thinkpad P51s (20K0, 20JY)
Thinkpad T570 (20H9, 20HA)",,,199.95
New FHD LCD screen for Lenovo ThinkPad T570 P51S 00UR885 00UR886,Replacement Laptop LCD LED Screen Display Monitor,,,,"Thinkpad P51s (20K0, 20JY)
Thinkpad T570 (20H9, 20HA)",,,149.95
New LCD Cable for Lenovo ThinkPad X1 Carbon 5th Gen 2017 01LV472 01LV499,Replacement Laptop LCD LED Screen Display Monitor,,"01LV472, 01LV473, 01LV474, 01LV499",,"ThinkPad X1 Carbon 5th Gen 2017 (20HR, 20HQ, 20K3, 20K4)",,,39.95
New LCD Screen for Lenovo ThinkPad X1 Carbon 5th 6th Gen 00NY435 00NY436,Replacement Laptop LCD LED Screen Display Monitor,,,,"ThinkPad X1 Carbon 5th Gen 2017 (20HR, 20HQ, 20K3, 20K4)
ThinkPad X1 Carbon 6th Gen 2018 (20KG, 20KG)",,,159.95
Touchscreen Assembly for Lenovo YOGA 720-13IKB 5D10N24290,Replacement Laptop LCD LED Screen Display Monitor,,5D10N24290,,"LENOVO YOGA 720-13IKB TYPE 81C3
LENOVO YOGA 720-13IKB TYPE 80X6",,,259.99
Touch Screen Assembly for Lenovo Miix 520-12IKB 5D10P92363 5D10P92347,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,299.99
Touch Screen Assembly for Lenovo Miix 510-12ISK 12IKB KD122N5-30NH-A3 5D10M13938,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,299.99
Touch Screen Assembly for Lenovo Miix 700-12ISK 5D10K37833 W/ bezel,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,239.95
Touch Screen for Lenovo ThinkPad T470s 00UR895 R140NWF5 R1,Replacement Laptop LCD LED Screen Display Monitor,,"SD10M65528
00UR895
R140NWF5 R1",,ThinkPad T470s,,,189.95
LCD Screen Assembly for ASUS ZenBook 3 UX390UA,Replacement Laptop LCD LED Screen Display Monitor,,,,ASUS ZenBook 3 UX390UA,,,259.95
"Touchscreen Assembly for Asus ZenBook Flip UX360CA, UX360CA-AH51T",Replacement Laptop LCD LED Screen Display Monitor,,,,"ASUS ZenBook Flip UX360CA
ASUS ZenBook Flip UX360CA-DBM2T
ASUS ZenBook Flip UX360CA-AH51T
ASUS ZenBook Flip UX360CA-UBM1T
ASUS ZenBook Flip UX360CA-UBM2T
ASUS ZenBook Flip UX360CA-UHM1T
and more",,,269.95
