Title_1,Title_3,Title_2,Part_2,Model_1,Model_2,Desc_1,Price
 HP SPS-LCD RAW PANEL 14 AG FHD UWVA,Replacement Screen Display, 837618-001,,"HP PAVILION NOTEBOOK - 14-AB136TX - P4X26PA, HP PAVILION NOTEBOOK - 14-AB137TX - P4X27PA, HP PAVILION NOTEBOOK - 14-AB138TX - P4X28PA, HP PAVILION NOTEBOOK - 14-AB139TX - P4X29PA, HP PAVILION NOTEBOOK - 14-AB140TX - P6L94PA, HP PAVILION NOTEBOOK - 14-AB141TX - P6L95PA, HP PAVILION NOTEBOOK - 14-AB153TX - T0Z20PA, HP PAVILION NOTEBOOK - 14-AB154TX - T0Z21PA, HP PAVILION NOTEBOOK - 14-AB155TX - T0Z22PA, HP PAVILION NOTEBOOK - 14-AB156TX - T0Z70PA",,,499
" HP LCD Display Raw Panel 14"" HD BV SVA NWBZ",Replacement Screen Display, L19201-001,,"14-ce0001la - 3PX02LA, 14-ce0003la - 3PX90LA, HP PAVILION - 14-CE0010CA - 4BQ62UA, HP PAVILION - 14-CE0010CA - 4BQ62UAR, HP PAVILION - 14-CE0025TU - 4NE37PA, HP PAVILION - 14-CE0026TU - 4ND78PA, HP PAVILION - 14-CE0030TU - 4SU08PA, HP PAVILION - 14-CE0033TU - 5CK28PA, HP PAVILION - 14-CE0068ST - 4AN23UA, HP PAVILION - 14-CE0068ST - 4AN23UAR",,,499
" HP LCD Display Raw Panel 14"" FHD AG UWVA 250 NB",Replacement Screen Display, L51766-001,,"HP Pavilion - 14-ce3066tu - 172V7PA, HP Pavilion - 14-ce3067tu - 1A1M7PA, HP Pavilion - 14-ce3068tu - 1A6L4PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A299PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A300PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A301PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A302PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A317PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A318PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A320PA",,,418.87
" HP LCD Display Raw Panel 14"" FHD AG UWVA 250 NB",Replacement Screen Display, L51766-001,,"HP Pavilion - 14-ce3066tu - 172V7PA, HP Pavilion - 14-ce3067tu - 1A1M7PA, HP Pavilion - 14-ce3068tu - 1A6L4PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A299PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A300PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A301PA, HP Pavilion 14-ce3000 Laptop PC (7FQ19AV) - 1A302PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A317PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A318PA, HP Pavilion 14-ce3000 Laptop PC (7FQ20AV) - 1A320PA",,,418.87
" HP LCD Display Raw Panel 14"" FHD BV UWVA 250",Replacement Screen Display, M16628-001,,"HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 68J08PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 6D6S7PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 6D6S8PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6B559PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6B561PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6C683PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z019AV) - 6B558PA, HP Pavilion 14-dv0501TX (190U4AV) - 3K1V7PA, HP Pavilion 14-dv0502TX (190U4AV) - 3N8Q5PA, HP Pavilion 14-dv0503TX (190U4AV) - 46R22PA",,,466.64
" HP LCD Display Raw Panel 14"" FHD AG UWVA 400",Replacement Screen Display, M16632-001,,"HP Pavilion 14-dv0501TU (9WF41AV) - 3F0J1PA, HP Pavilion 14-dv0502TU (9WF41AV) - 3F1N2PA, HP Pavilion Laptop 14-dv0005TX (190U4AV) - 2E3J0PA, HP Pavilion Laptop 14-dv0006TX (190U4AV) - 2E3J2PA, HP Pavilion Laptop 14-dv0007TX (190U4AV) - 2E3J3PA, HP Pavilion Laptop 14-dv0010TX (190U5AV) - 2E3J7PA, HP Pavilion Laptop 14-dv0011TX (190U5AV) - 2E3J8PA, HP Pavilion Laptop 14-dv0022TU (9WF42AV) - 2E3J4PA, HP Pavilion Laptop 14-dv0054TX (190U5AV) - 2H8Q0PA, HP Pavilion Laptop 14-dv0055TX (190U5AV) - 2H8Q2PA",,,499
" HP LCD Display Raw Panel 14"" FHD BV UWVA 250",Replacement Screen Display, M16628-001,,"HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 68J08PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 6D6S7PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z016AV) - 6D6S8PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6B559PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6B561PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z018AV) - 6C683PA, HP Pavilion 14 Laptop PC 14-dv2000 (4Z019AV) - 6B558PA, HP Pavilion 14-dv0501TX (190U4AV) - 3K1V7PA, HP Pavilion 14-dv0502TX (190U4AV) - 3N8Q5PA, HP Pavilion 14-dv0503TX (190U4AV) - 46R22PA",,,466.64
" HP LCD Display Raw Panel 14"" FHD AG UWVA 400",Replacement Screen Display, M16632-001,,"HP Pavilion 14-dv0501TU (9WF41AV) - 3F0J1PA, HP Pavilion 14-dv0502TU (9WF41AV) - 3F1N2PA, HP Pavilion Laptop 14-dv0005TX (190U4AV) - 2E3J0PA, HP Pavilion Laptop 14-dv0006TX (190U4AV) - 2E3J2PA, HP Pavilion Laptop 14-dv0007TX (190U4AV) - 2E3J3PA, HP Pavilion Laptop 14-dv0010TX (190U5AV) - 2E3J7PA, HP Pavilion Laptop 14-dv0011TX (190U5AV) - 2E3J8PA, HP Pavilion Laptop 14-dv0022TU (9WF42AV) - 2E3J4PA, HP Pavilion Laptop 14-dv0054TX (190U5AV) - 2H8Q0PA, HP Pavilion Laptop 14-dv0055TX (190U5AV) - 2H8Q2PA",,,499
 HP SPS-DSPLY BACK COVER PRW,Replacement Screen Display, 716166-001,,"HP PAVILION 14-E002TX NOTEBOOK PC - D9H93PA, HP PAVILION 14-E003TU NOTEBOOK PC - E3A99PA, HP PAVILION 14-E005TU NOTEBOOK PC - E3B50PA, HP PAVILION 14-E007TX NOTEBOOK PC - E3A78PA, HP PAVILION 14-E009TU NOTEBOOK PC - E3B87PA, HP PAVILION 14-E010LA NOTEBOOK PC - D3L05LA, HP PAVILION 14-E010LA NOTEBOOK PC - D3L05LAR, HP PAVILION 14-E011TX NOTEBOOK PC - E3B02PA, HP PAVILION 14-E012LA NOTEBOOK PC - D3K98LA, HP PAVILION 14-E012LA NOTEBOOK PC - D3K98LAR",,,499
 HP SPS-PANEL RAW 14 LED HD SVA BV,Replacement Screen Display, 716176-001,,"HP PAVILION 14-E001TU NOTEBOOK PC - E3A97PA, HP PAVILION 14-E001TX NOTEBOOK PC - D9H92PA, HP PAVILION 14-E002TU NOTEBOOK PC - E3A98PA, HP PAVILION 14-E002TX NOTEBOOK PC - D9H93PA, HP PAVILION 14-E003TU NOTEBOOK PC - E3A99PA, HP PAVILION 14-E003TX NOTEBOOK PC - D9H94PA, HP PAVILION 14-E004TU NOTEBOOK PC - E3B49PA, HP PAVILION 14-E004TX NOTEBOOK PC - D9H95PA, HP PAVILION 14-E005TU NOTEBOOK PC - E3B50PA, HP PAVILION 14-E005TX NOTEBOOK PC - E3A76PA",,,499
" HP LCD Display Raw Panel 14"" FHD AG UWVA 250",Replacement Screen Display, M52698-001,,"HP Pavilion 14 Laptop PC 14-ec1000 IDS Base Model - 4V215AV, HP Pavilion 14-ec0000AX (2Z8E5AV) - 4J0X8PA, HP Pavilion 14-ec0001AX (2Z8E5AV) - 498D0PA, HP Pavilion 14-ec0002AX (2Z8E5AV) - 498D1PA, HP Pavilion 14-ec0006AX (2Z8E5AV) - 4L6V1PA, HP Pavilion 14-ec0008AX (2Z8E5AV) - 4X7F9PA, HP Pavilion 14-ec0009AX (2Z8E5AV) - 4X7Z9PA, HP Pavilion 14-ec0010AU (2Z8E6AV) - 5B143PA, HP Pavilion 14-ec0011AU (2Z8E3AV) - 470U6PA, HP Pavilion 14-ec0011AX (2Z8E5AV) - 4X800PA",,,499
 HP SPS-DSPLY HU 14.0 HD BV TS PRW,Replacement Screen Display, 734409-001,,"HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LA, HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LAR, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LA, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LAR, HP PAVILION TOUCHSMART 14-N044TX ULTRABOOK - F2D01PA, HP PAVILION 14-N203LA NOTEBOOK PC (ENERGY STAR) - F4G85LA, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AAR, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AV, HP PAVILION TOUCHSMART 14-N023TU NOTEBOOK PC (ENERGY STAR) - F2C55PA, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AV, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AV",,,499
 HP SPS-DSPLY RAW PANEL 14.0 WLED BV HD,Replacement Screen Display, 734420-001,,"HP PAVILION 14-N001AX NOTEBOOK PC - F2C27PA, HP PAVILION 14-N002AX NOTEBOOK PC - F2C29PA, HP PAVILION 14-N004AX NOTEBOOK PC - F2C92PA, HP PAVILION 14-N005AX NOTEBOOK PC - F2C93PA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LAR, HP PAVILION 14-N006AX NOTEBOOK PC - F2C94PA, HP PAVILION 14-N007AX NOTEBOOK PC (ENERGY STAR) - F0C51PA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LAR",,,321.38
 HP SPS-DSPLY HU 14.0 HD BV TS MRB,Replacement Screen Display, 736813-001,,"HP PAVILION TOUCHSMART 14-N032TX ULTRABOOK (ENERGY STAR) - F2C43PA, HP PAVILION TOUCHSMART 14-N033TX ULTRABOOK (ENERGY STAR) - F2C48PA, HP PAVILION TOUCHSMART 14-N034TX ULTRABOOK (ENERGY STAR) - F2C49PA, HP PAVILION TOUCHSMART 14-N042TX ULTRABOOK (ENERGY STAR) - F0C53PA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LAR, HP PAVILION 14-N223TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - F7Q89PA, HP PAVILION 14-N229TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A33PA, HP PAVILION 14-N232TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A37PA",,,499
 HP SPS-DSPLY HU 14.0 HD BV TS GJB,Replacement Screen Display, 736814-001,,"HP PAVILION TOUCHSMART 14-N043TX ULTRABOOK - F0C54PA, HP PAVILION 14-N209LA NOTEBOOK PC - F4G88LA, HP PAVILION 14-N209LA NOTEBOOK PC - F4G88LAR, HP PAVILION 14-N228TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A32PA, HP PAVILION 14-N259TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G4W26PA, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AAR, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AV, HP PAVILION TOUCHSMART 14-N027TU NOTEBOOK PC (ENERGY STAR) - F2C80PA, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AV, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AV",,,499
 HP SPS-DSPLY HU 14.0 HD BV TS PRW,Replacement Screen Display, 734409-001,,"HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LA, HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LAR, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LA, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LAR, HP PAVILION TOUCHSMART 14-N044TX ULTRABOOK - F2D01PA, HP PAVILION 14-N203LA NOTEBOOK PC (ENERGY STAR) - F4G85LA, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AAR, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AV, HP PAVILION TOUCHSMART 14-N023TU NOTEBOOK PC (ENERGY STAR) - F2C55PA, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AV, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AV",,,499
 HP SPS-DSPLY RAW PANEL 14.0 WLED BV HD,Replacement Screen Display, 734420-001,,"HP PAVILION 14-N001AX NOTEBOOK PC - F2C27PA, HP PAVILION 14-N002AX NOTEBOOK PC - F2C29PA, HP PAVILION 14-N004AX NOTEBOOK PC - F2C92PA, HP PAVILION 14-N005AX NOTEBOOK PC - F2C93PA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LAR, HP PAVILION 14-N006AX NOTEBOOK PC - F2C94PA, HP PAVILION 14-N007AX NOTEBOOK PC (ENERGY STAR) - F0C51PA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LAR",,,321.38
 HP SPS-DSPLY HU 14.0 HD BV TS MRB,Replacement Screen Display, 736813-001,,"HP PAVILION TOUCHSMART 14-N032TX ULTRABOOK (ENERGY STAR) - F2C43PA, HP PAVILION TOUCHSMART 14-N033TX ULTRABOOK (ENERGY STAR) - F2C48PA, HP PAVILION TOUCHSMART 14-N034TX ULTRABOOK (ENERGY STAR) - F2C49PA, HP PAVILION TOUCHSMART 14-N042TX ULTRABOOK (ENERGY STAR) - F0C53PA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LAR, HP PAVILION 14-N223TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - F7Q89PA, HP PAVILION 14-N229TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A33PA, HP PAVILION 14-N232TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A37PA",,,499
 HP SPS-DSPLY HU 14.0 HD BV TS GJB,Replacement Screen Display, 736814-001,,"HP PAVILION TOUCHSMART 14-N043TX ULTRABOOK - F0C54PA, HP PAVILION 14-N209LA NOTEBOOK PC - F4G88LA, HP PAVILION 14-N209LA NOTEBOOK PC - F4G88LAR, HP PAVILION 14-N228TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A32PA, HP PAVILION 14-N259TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G4W26PA, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AAR, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AV, HP PAVILION TOUCHSMART 14-N027TU NOTEBOOK PC (ENERGY STAR) - F2C80PA, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AV, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AV",,,499
 HP SPS-DSPLY RAW PANEL 14 LED AG HD SVA TS,Replacement Screen Display, 763567-001,,"HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J28AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J28AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AV, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LA, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LAR, HP PAVILION 14-V004TX NOTEBOOK PC - J2C63PA, HP PAVILION 14-V005TX NOTEBOOK PC - J2C64PA",,,311.28
 HP SPS-DSPLY RAW PANEL 14 LED AG HD SVA TS,Replacement Screen Display, 763567-001,,"HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J28AAR, HP PAVILION 14T-V000
CTO NOTEBOOK PC (ENERGY STAR) - J2J28AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AV, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LA, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LAR, HP PAVILION 14-V004TX NOTEBOOK PC - J2C63PA, HP PAVILION 14-V005TX NOTEBOOK PC - J2C64PA",,,311.28
 HP SPS-DSPLY RAW PANEL 14 LED AG HD SVA TS,Replacement Screen Display, 763567-001,,"HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J27AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J28AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J28AV, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AAR, HP PAVILION 14T-V000 CTO NOTEBOOK PC (ENERGY STAR) - J2J30AV, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LA, HP PAVILION 14-V002LA NOTEBOOK PC (ENERGY STAR) - F4H63LAR, HP PAVILION 14-V004TX NOTEBOOK PC - J2C63PA, HP PAVILION 14-V005TX NOTEBOOK PC - J2C64PA",,,311.28
 HP SPS-RAW PANEL PNL14WQ?? OLED NB400B,Replacement Screen Display, N10392-001,,"HP Pavilion 14-eh0018TU - 712T9PA, HP Pavilion Plus 14-eh1003TX (77N95AV) - 7P6T2PA, HP Pavilion Plus 14-eh1041TU (77P00AV) - 844T0PA",,,499
 HP RAW PANEL 14.0 2.8K BV OLED 400,Replacement Screen Display, N60119-001,,"HP Pavilion Plus 14-ey0790AU (7X856AV) - 9A0T5PA, HP Pavilion Plus 14-ew0004TU (7X844AV) - 8Q4M9PA, HP Pavilion Plus 14-ew0087TU (7X844AV) - 9G7C9PA, HP Pavilion Plus 14-ew0157TU (7X844AV) - 9A0T4PA, HP Pavilion Plus 14-ew1053TU (7X847AV) - 9R275PA, HP Pavilion Plus 14-ew1054TU (8U7Q8AV) - 9R276PA, HP Pavilion Plus 14-ew1063TU (7X847AV) - 9R285PA",,,499
 HP SPS-DSPLY HU 14.0 HD BV TS PRW,Replacement Screen Display, 734409-001,,"HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LA, HP PAVILION TOUCH 14-N060BR ULTRABOOK (ENERGY STAR) - E7J05LAR, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LA, HP PAVILION TOUCH 14-N070BR ULTRABOOK (ENERGY STAR) - E7J06LAR, HP PAVILION TOUCHSMART 14-N044TX ULTRABOOK - F2D01PA, HP PAVILION 14-N203LA NOTEBOOK PC (ENERGY STAR) - F4G85LA, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AAR, HP PAVILION 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K05AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B78AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F2B79AV, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AAR, HP PAVILION 14Z-N200 TOUCHSMART CTO NOTEBOOK PC (ENERGY STAR) - F3W35AV, HP PAVILION TOUCHSMART 14-N023TU NOTEBOOK PC (ENERGY STAR) - F2C55PA, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K00AV, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AAR, HP PAVILION TOUCHSMART 14Z-N100 CTO NOTEBOOK PC (ENERGY STAR) - E1K01AV",,,499
 HP SPS-DSPLY RAW PANEL 14.0 WLED BV HD,Replacement Screen Display, 734420-001,,"HP PAVILION 14-N001AX NOTEBOOK PC - F2C27PA, HP PAVILION 14-N002AX NOTEBOOK PC - F2C29PA, HP PAVILION 14-N004AX NOTEBOOK PC - F2C92PA, HP PAVILION 14-N005AX NOTEBOOK PC - F2C93PA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LA, HP PAVILION 14-N005LA NOTEBOOK PC (ENERGY STAR) - E7H82LAR, HP PAVILION 14-N006AX NOTEBOOK PC - F2C94PA, HP PAVILION 14-N007AX NOTEBOOK PC (ENERGY STAR) - F0C51PA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LA, HP PAVILION 14-N007LA NOTEBOOK PC - E7H83LAR",,,321.38
 HP SPS-DSPLY HU 14.0 HD BV TS MRB,Replacement Screen Display, 736813-001,,"HP PAVILION TOUCHSMART 14-N032TX ULTRABOOK (ENERGY STAR) - F2C43PA, HP PAVILION TOUCHSMART 14-N033TX ULTRABOOK (ENERGY STAR) - F2C48PA, HP PAVILION TOUCHSMART 14-N034TX ULTRABOOK (ENERGY STAR) - F2C49PA, HP PAVILION TOUCHSMART 14-N042TX ULTRABOOK (ENERGY STAR) - F0C53PA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LA, HP PAVILION 14-N009LA NOTEBOOK PC - E7H84LAR, HP PAVILION 14-N223TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - F7Q89PA, HP PAVILION 14-N229TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A33PA, HP PAVILION 14-N232TX TOUCHSMART NOTEBOOK PC (ENERGY STAR) - G0A37PA",,,499
